event_id,event_cause,corridor,police_station,latitude,longitude,is_weekend,is_peak_hour,is_night_event,historical_corridor_risk,historical_police_station_risk,historical_cluster_risk,historical_cause_closure_rate,historical_corridor_closure_rate,target_priority,target_requires_road_closure,target_event_duration_minutes
FKID005875,construction,ORR North 1,K.G. Halli,13.0416928,77.6118382,False,False,True,0.0336,0.0091,0.9036,0.2646,0.08,High,1,443.32
FKID005876,others,ORR East 1,HSR Layout,12.9162053,77.6311916,False,False,True,0.0299,0.0142,0.9036,0.0862,0.0738,High,0,30846.67
FKID005877,construction,Non-corridor,Wilson Garden,12.9534302,77.5911341,False,False,True,0.3822,0.0128,0.9036,0.2646,0.121,Low,1,662.48
FKID005878,accident,Old Airport Road,HAL Old Airport,12.9567465,77.6974973,False,False,True,0.0093,0.0442,0.9036,0.0301,0.0789,High,0,0.0
FKID005879,vehicle_breakdown,Mysore Road,Byatarayanapura,12.9573218,77.5520803,False,False,True,0.0909,0.0363,0.9036,0.0429,0.1104,High,0,0.0
FKID005209,vehicle_breakdown,Non-corridor,Wilson Garden,12.9097357,77.5365061,False,False,True,0.3822,0.0128,0.0001,0.0429,0.121,Low,0,13.2
FKID005880,vehicle_breakdown,Non-corridor,K.S. Layout,12.9135866,77.5590245,False,False,True,0.3822,0.0109,0.9036,0.0429,0.121,Low,0,19.04
FKID004504,vehicle_breakdown,Bellary Road 1,Sadashivanagar,13.0014389,77.5838218,False,False,True,0.0746,0.037,0.9036,0.0429,0.0541,High,0,0.0
FKID005881,vehicle_breakdown,Mysore Road,Byatarayanapura,12.9557367,77.5460608,False,False,True,0.0909,0.0363,0.9036,0.0429,0.1104,High,0,24.43
FKID005882,vehicle_breakdown,CBD 1,Shivajinagar,12.9813333,77.6115333,False,False,True,0.0032,0.0114,0.9036,0.0429,0.1154,High,0,0.0
FKID005883,vehicle_breakdown,Mysore Road,Byatarayanapura,12.9574675,77.5519898,False,False,True,0.0909,0.0363,0.9036,0.0429,0.1104,High,0,90.34
FKID005210,vehicle_breakdown,Non-corridor,Kengeri,12.9262483,77.5318283,False,False,True,0.3822,0.0054,0.001,0.0429,0.121,Low,0,67.35
FKID005884,vehicle_breakdown,ORR West 1,Byatarayanapura,12.94077639,77.5313357,False,False,True,0.0206,0.0363,0.9036,0.0429,0.0298,High,0,51.14
FKID005885,vehicle_breakdown,Mysore Road,Halasuru Gate,12.9681581,77.5869647,False,False,True,0.0909,0.0363,0.9036,0.0429,0.1104,High,0,0.0
FKID005886,vehicle_breakdown,Non-corridor,Upparpet,12.9754056,77.5759283,False,False,True,0.3822,0.0077,0.9036,0.0429,0.121,Low,0,10.22
FKID004507,vehicle_breakdown,Non-corridor,K.G. Halli,13.0134371,77.6166422,False,False,True,0.3822,0.0091,0.9036,0.0429,0.121,Low,1,0.0
FKID005887,vehicle_breakdown,IRR(Thanisandra road),Adugodi,12.9355386,77.6246717,False,False,True,0.0116,0.0147,0.9036,0.0429,0.0632,High,0,21.25
FKID005888,accident,Mysore Road,Ashok Nagar,12.9685001,77.6059821,False,False,True,0.0909,0.0209,0.9036,0.0301,0.1104,High,0,75.21
FKID005889,vehicle_breakdown,Old Airport Road,Jeevanbheemanagar,12.959367,77.6544923,False,False,True,0.0093,0.0155,0.9036,0.0429,0.0789,High,0,0.0
FKID004512,accident,Non-corridor,Yelahanka,13.0841133,77.5518104,False,False,True,0.3822,0.0461,0.0029,0.0301,0.121,Low,0,36.67
FKID005891,vehicle_breakdown,Bannerghata Road,Mico Layout,12.8978019,77.6003528,False,False,True,0.0256,0.0142,0.9036,0.0429,0.0335,High,0,0.0
FKID005890,vehicle_breakdown,Hennur Main Road,Hennuru,13.0404472,77.6243123,False,False,True,0.0117,0.0338,0.9036,0.0429,0.0625,High,0,0.0
FKID005892,vehicle_breakdown,Varthur Road,HAL Old Airport,12.9600197,77.7015047,False,False,False,0.0094,0.0442,0.9036,0.0429,0.1169,High,0,53.12
FKID005893,vehicle_breakdown,Non-corridor,Rajajinagar,13.019645,77.5318817,False,False,False,0.3822,0.0127,0.9036,0.0429,0.121,Low,0,13.69
FKID005894,vehicle_breakdown,Airport New South Road,K.G. Halli,13.0294335,77.631072,False,False,False,0.0082,0.0091,0.9036,0.0429,0.1045,High,0,51.92
FKID005895,vehicle_breakdown,Tumkur Road,Yeshwanthpura,13.0180643,77.5593662,False,True,False,0.056,0.0343,0.9036,0.0429,0.0262,High,0,63.94
FKID004517,vehicle_breakdown,Non-corridor,Mahadevapura,12.9957617,77.7580471,False,True,False,0.3822,0.0147,0.0034,0.0429,0.121,Low,0,0.0
FKID005896,vehicle_breakdown,Non-corridor,Wilson Garden,12.9533262,77.5870701,False,True,False,0.3822,0.0128,0.9036,0.0429,0.121,Low,0,0.0
FKID005897,vehicle_breakdown,Bellary Road 2,Hebbala,13.0735552,77.5929815,False,True,False,0.0464,0.0165,0.9036,0.0429,0.0317,High,0,0.0
FKID005898,vehicle_breakdown,Bellary Road 2,Hebbala,13.073505,77.5929067,False,True,False,0.0464,0.0165,0.9036,0.0429,0.0317,High,0,0.0
FKID004518,vehicle_breakdown,ORR North 1,Mahadevapura,12.9962836,77.6687917,False,True,False,0.0336,0.0147,0.9036,0.0429,0.08,High,0,0.0
FKID005899,vehicle_breakdown,Non-corridor,Sheshadripuram,12.9928507,77.5741189,False,True,False,0.3822,0.015,0.9036,0.0429,0.121,Low,0,53.44
FKID005211,others,Non-corridor,Hennuru,13.0570632,77.6484321,False,True,False,0.3822,0.0338,0.0082,0.0862,0.121,Low,0,531.43
FKID005900,others,Mysore Road,Byatarayanapura,12.9533569,77.5420968,False,True,False,0.0909,0.0363,0.9036,0.0862,0.1104,High,0,4665.35
FKID005901,vehicle_breakdown,Bellary Road 2,Yelahanka,13.0783781,77.5924995,False,True,False,0.0464,0.0461,0.9036,0.0429,0.0317,High,0,0.0
FKID004523,others,Magadi Road,Kamakshipalya,12.9907263,77.5015706,False,True,False,0.03,0.0274,0.9036,0.0862,0.0408,High,0,6519.4
FKID004525,water_logging,Non-corridor,K.G. Halli,13.0116593,77.6159324,False,True,False,0.3822,0.0091,0.9036,0.0852,0.121,Low,1,4694.0
FKID004526,construction,Airport New South Road,Hennuru,13.0393963,77.6417466,False,True,False,0.0082,0.0338,0.0082,0.2646,0.1045,High,0,20166.64
FKID004555,construction,ORR East 2,HAL Old Airport,12.9696116,77.7009772,False,True,False,0.0229,0.0442,0.9036,0.2646,0.016,High,0,730.79
FKID005902,vehicle_breakdown,Mysore Road,Halasuru Gate,12.9672736,77.5873098,False,True,False,0.0909,0.0363,0.9036,0.0429,0.1104,High,1,42.88
FKID005903,vehicle_breakdown,Old Madras Road,Halasur,12.9813476,77.6285708,False,True,False,0.0322,0.0144,0.9036,0.0429,0.0456,High,0,0.0
FKID004531,construction,Non-corridor,Hennuru,13.0572585,77.6484155,False,False,False,0.3822,0.0338,0.0082,0.2646,0.121,Low,0,68373.37
FKID005904,vehicle_breakdown,Tumkur Road,Yeshwanthpura,13.0297868,77.5380071,False,False,False,0.056,0.0343,0.9036,0.0429,0.0262,High,0,40.51
FKID005905,construction,Varthur Road,HAL Old Airport,12.9550561,77.7008187,False,False,False,0.0094,0.0442,0.9036,0.2646,0.1169,High,0,2871.76
FKID005906,pot_holes,Non-corridor,Yeshwanthpura,13.0210057,77.5285332,False,False,False,0.3822,0.0343,0.9036,0.0242,0.121,Low,0,0.0
FKID005907,vehicle_breakdown,Non-corridor,Halasuru Gate,12.9754681,77.5828411,False,False,True,0.3822,0.0363,0.9036,0.0429,0.121,Low,0,0.0
FKID005908,construction,ORR North 1,K.G. Halli,13.0416942,77.6118512,False,False,True,0.0336,0.0091,0.9036,0.2646,0.08,High,0,0.0
FKID005909,vehicle_breakdown,Magadi Road,Kamakshipalya,12.989814,77.5203367,False,False,True,0.03,0.0274,0.9036,0.0429,0.0408,High,0,0.0
FKID005910,vehicle_breakdown,Non-corridor,R.T. Nagar,13.0046705,77.5936294,False,False,True,0.3822,0.0155,0.9036,0.0429,0.121,Low,0,0.0
FKID005911,accident,Non-corridor,Vijayanagara,12.99274321,77.53414506,False,False,True,0.3822,0.0071,0.0001,0.0301,0.121,Low,0,0.0
FKID004535,protest,Non-corridor,Chikkajala,13.184446,77.6797199,False,False,True,0.3822,0.0091,0.0006,0.4,0.121,Low,0,18.64
FKID005912,vehicle_breakdown,Hosur Road,HSR Layout,12.8948344,77.63653245,False,False,True,0.0365,0.0142,0.9036,0.0429,0.057,High,0,0.0
FKID005913,others,Mysore Road,Chamarajpet,12.9644833,77.57359,False,False,True,0.0909,0.0235,0.9036,0.0862,0.1104,High,0,10373.06
FKID004536,vehicle_breakdown,Magadi Road,Kamakshipalya,12.9896263,77.5017355,False,False,True,0.03,0.0274,0.9036,0.0429,0.0408,High,0,34.94
FKID004542,vehicle_breakdown,Non-corridor,Chikkabanavara,13.0442323,77.5210725,False,False,True,0.3822,0.0144,0.9036,0.0429,0.121,Low,0,0.0
FKID005914,vehicle_breakdown,Bellary Road 1,Hebbala,13.0458928,77.5915999,False,False,True,0.0746,0.0165,0.9036,0.0429,0.0541,High,0,0.0
FKID005915,vehicle_breakdown,Non-corridor,Jayanagara,12.9170396,77.5851193,False,False,True,0.3822,0.0218,0.9036,0.0429,0.121,Low,0,62.6
FKID005917,vehicle_breakdown,Mysore Road,Halasuru Gate,12.9700254,77.5875052,False,False,True,0.0909,0.0363,0.9036,0.0429,0.1104,High,0,0.0
FKID005916,vehicle_breakdown,ORR East 1,Bellandur,12.92247,77.6692567,False,False,True,0.0299,0.012,0.9036,0.0429,0.0738,High,0,114.99
FKID004549,vehicle_breakdown,Non-corridor,Whitefield,12.9742933,77.75069,False,False,True,0.3822,0.0221,0.0075,0.0429,0.121,Low,0,0.0
FKID005918,congestion,Non-corridor,Chamarajpet,12.9682367,77.5702465,False,False,True,0.3822,0.0235,0.9036,0.0441,0.121,Low,0,55.55
FKID005212,vehicle_breakdown,ORR North 2,Jalahalli,13.0355364,77.5413874,False,False,True,0.0288,0.0241,0.9036,0.0429,0.0426,High,0,0.0
FKID005919,vehicle_breakdown,West of Chord Road,Magadi Road,12.9770196,77.5463672,False,False,True,0.0213,0.0174,0.9036,0.0429,0.0632,High,0,0.0
FKID005920,vehicle_breakdown,West of Chord Road,Magadi Road,12.977455,77.5474483,False,False,True,0.0213,0.0174,0.9036,0.0429,0.0632,High,0,0.0
FKID004546,vehicle_breakdown,Non-corridor,Whitefield,12.9486698,77.7179181,False,False,True,0.3822,0.0221,0.9036,0.0429,0.121,Low,0,13.88
FKID005921,vehicle_breakdown,Non-corridor,Basavanagudi,12.9372517,77.57974,False,False,True,0.3822,0.0058,0.9036,0.0429,0.121,Low,0,0.0
FKID005922,vehicle_breakdown,Non-corridor,Basavanagudi,12.93726,77.5797733,False,False,True,0.3822,0.0058,0.9036,0.0429,0.121,Low,0,0.0
FKID004551,road_conditions,Airport New South Road,Hennuru,13.0394665,77.6413904,False,False,True,0.0082,0.0338,0.0082,0.1235,0.1045,High,1,875.35
FKID004553,vehicle_breakdown,Non-corridor,Jalahalli,13.0504655,77.5529785,False,False,True,0.3822,0.0241,0.9036,0.0429,0.121,Low,0,0.0
FKID005923,vehicle_breakdown,Non-corridor,Basavanagudi,12.9441559,77.5678438,False,False,True,0.3822,0.0058,0.9036,0.0429,0.121,Low,0,0.0
FKID004552,accident,ORR East 1,Bellandur,12.9227359,77.6700495,False,False,True,0.0299,0.012,0.9036,0.0301,0.0738,High,0,29.57
FKID005924,vehicle_breakdown,IRR(Thanisandra road),Madiwala,12.9270757,77.6205527,False,False,True,0.0116,0.0225,0.9036,0.0429,0.0632,High,0,47.08
FKID005925,pot_holes,Non-corridor,Chamarajpet,12.968955,77.5702333,False,False,False,0.3822,0.0235,0.9036,0.0242,0.121,Low,0,50410.7
FKID005926,vehicle_breakdown,IRR(Thanisandra road),Madiwala,12.9271711,77.62072,False,False,False,0.0116,0.0225,0.9036,0.0429,0.0632,High,0,0.0
FKID004554,vehicle_breakdown,Non-corridor,Mahadevapura,12.9928394,77.7112655,False,False,False,0.3822,0.0147,0.0058,0.0429,0.121,Low,0,0.0
FKID005213,congestion,Old Airport Road,Jeevanbheemanagar,12.9591573,77.6611908,False,False,False,0.0093,0.0155,0.9036,0.0441,0.0789,High,0,1.56
FKID005214,vehicle_breakdown,Bellary Road 1,Kodigehalli,13.0249001,77.585098,False,False,False,0.0746,0.0333,0.9036,0.0429,0.0541,High,0,14.13
FKID005927,vehicle_breakdown,Tumkur Road,Chikkabanavara,13.0426056,77.5147909,False,True,False,0.056,0.0144,0.9036,0.0429,0.0262,High,0,0.0
FKID004556,vehicle_breakdown,Non-corridor,R.T. Nagar,13.0060289,77.5932338,False,True,False,0.3822,0.0155,0.9036,0.0429,0.121,Low,0,0.0
FKID005928,accident,Non-corridor,Yelahanka,13.1007263,77.5822978,False,True,False,0.3822,0.0461,0.9036,0.0301,0.121,Low,0,85.22
FKID005929,vehicle_breakdown,Mysore Road,Byatarayanapura,12.9540456,77.543412,False,True,False,0.0909,0.0363,0.9036,0.0429,0.1104,High,0,5.57
FKID005930,accident,Hosur Road,HSR Layout,12.9094178,77.6276237,False,False,False,0.0365,0.0142,0.9036,0.0301,0.057,High,0,0.0
FKID004560,vehicle_breakdown,Non-corridor,Whitefield,12.9692572,77.7498516,False,True,False,0.3822,0.0221,0.0075,0.0429,0.121,Low,0,0.0
FKID005931,vehicle_breakdown,Bellary Road 2,Yelahanka,13.09311,77.5958233,False,True,False,0.0464,0.0461,0.9036,0.0429,0.0317,High,0,7.87
FKID005932,vehicle_breakdown,Tumkur Road,Yeshwanthpura,13.0295992,77.5383803,False,True,False,0.056,0.0343,0.9036,0.0429,0.0262,High,0,0.0
FKID005933,vehicle_breakdown,Non-corridor,Mico Layout,12.9162395,77.6153012,False,True,False,0.3822,0.0142,0.9036,0.0429,0.121,Low,0,0.0
FKID005215,vehicle_breakdown,ORR East 1,HAL Old Airport,12.9340176,77.6892911,False,True,False,0.0299,0.0442,0.9036,0.0429,0.0738,High,0,0.0
FKID005935,vehicle_breakdown,ORR East 1,HAL Old Airport,12.9289906,77.6825867,False,True,False,0.0299,0.0442,0.9036,0.0429,0.0738,High,0,0.0
FKID005934,vehicle_breakdown,Bellary Road 2,Yelahanka,13.1020833,77.5996333,False,True,False,0.0464,0.0461,0.9036,0.0429,0.0317,High,0,0.0
FKID005936,vehicle_breakdown,ORR East 1,HAL Old Airport,12.9290021,77.6826011,False,True,False,0.0299,0.0442,0.9036,0.0429,0.0738,High,0,0.0
FKID005937,vehicle_breakdown,ORR East 1,HAL Old Airport,12.9290099,77.6826192,False,True,False,0.0299,0.0442,0.9036,0.0429,0.0738,High,0,0.0
FKID004564,vehicle_breakdown,Non-corridor,K.R. Pura,13.0137217,77.7000983,False,True,False,0.3822,0.0279,0.9036,0.0429,0.121,Low,1,0.0
FKID005938,vehicle_breakdown,ORR East 1,HAL Old Airport,12.9286984,77.6821511,False,True,False,0.0299,0.0442,0.9036,0.0429,0.0738,High,1,0.0
FKID004563,construction,ORR East 2,HAL Old Airport,12.9694104,77.7006492,False,True,False,0.0229,0.0442,0.9036,0.2646,0.016,High,0,730.87
FKID005939,vehicle_breakdown,Varthur Road,HAL Old Airport,12.9568784,77.7027456,False,False,False,0.0094,0.0442,0.9036,0.0429,0.1169,High,0,78.65
FKID005940,vehicle_breakdown,Mysore Road,Halasuru Gate,12.9639654,77.5829334,False,False,False,0.0909,0.0363,0.9036,0.0429,0.1104,High,0,0.0
FKID005941,vehicle_breakdown,Non-corridor,Chamarajpet,12.9745698,77.5696734,False,False,False,0.3822,0.0235,0.9036,0.0429,0.121,Low,0,0.0
FKID004566,vehicle_breakdown,Hosur Road,Madiwala,12.9126411,77.6250896,False,False,False,0.0365,0.0225,0.9036,0.0429,0.057,High,0,0.0
FKID005942,pot_holes,ORR East 1,HAL Old Airport,12.9531558,77.7004143,False,False,False,0.0299,0.0442,0.9036,0.0242,0.0738,High,0,1417.04
FKID005943,vehicle_breakdown,Old Airport Road,Halasur,12.9609277,77.6384884,False,False,False,0.0093,0.0144,0.9036,0.0429,0.0789,High,0,4.57
FKID004569,vehicle_breakdown,Non-corridor,Electronic City,12.8417072,77.6442073,False,False,False,0.3822,0.0152,0.0013,0.0429,0.121,Low,0,98.9
FKID005944,congestion,Non-corridor,Jayanagara,12.9170427,77.5867444,False,False,True,0.3822,0.0218,0.9036,0.0441,0.121,Low,1,0.0
FKID005945,vehicle_breakdown,Non-corridor,Sheshadripuram,12.988039,77.577525,False,False,True,0.3822,0.015,0.9036,0.0429,0.121,Low,0,0.0
FKID004576,vehicle_breakdown,Old Airport Road,Jeevanbheemanagar,12.9591587,77.6600696,False,False,True,0.0093,0.0155,0.9036,0.0429,0.0789,High,0,0.0
FKID005946,others,Non-corridor,Devanahalli Airport,13.2572903,77.7127351,False,False,True,0.3822,0.0045,0.0009,0.0862,0.121,Low,0,41.37
FKID005947,others,ORR North 2,Jalahalli,13.0445056,77.5625478,False,False,True,0.0288,0.0241,0.9036,0.0862,0.0426,High,0,1673.71
FKID005216,construction,ORR North 2,Kodigehalli,13.0471651,77.5701698,False,False,True,0.0288,0.0333,0.9036,0.2646,0.0426,High,0,347.27
FKID005948,construction,ORR North 1,K.G. Halli,13.0416919,77.6118446,False,False,True,0.0336,0.0091,0.9036,0.2646,0.08,High,1,400.21
FKID004572,vehicle_breakdown,Non-corridor,Banaswadi,13.0098453,77.6500858,False,False,True,0.3822,0.03,0.9036,0.0429,0.121,Low,0,0.0
FKID004573,vehicle_breakdown,Non-corridor,Kengeri,12.9210898,77.529154,False,False,True,0.3822,0.0054,0.001,0.0429,0.121,Low,0,0.0
FKID004574,others,Non-corridor,Devanahalli Airport,13.2294452,77.6903518,False,False,True,0.3822,0.0045,0.0007,0.0862,0.121,Low,0,5387.86
FKID005950,vehicle_breakdown,CBD 2,Cubbon Park,12.9834776,77.5946468,False,False,True,0.0127,0.0259,0.9036,0.0429,0.0673,High,0,90.38
FKID005949,vehicle_breakdown,Bellary Road 2,Yelahanka,13.1220733,77.6112867,False,False,True,0.0464,0.0461,0.9036,0.0429,0.0317,High,0,0.0
FKID004575,vehicle_breakdown,Non-corridor,Whitefield,12.8964784,77.720464,False,False,True,0.3822,0.0221,0.0005,0.0429,0.121,Low,0,0.0
FKID005951,vehicle_breakdown,Tumkur Road,Chikkabanavara,13.0403531,77.5181545,False,False,True,0.056,0.0144,0.9036,0.0429,0.0262,High,0,0.0
FKID005952,vehicle_breakdown,Tumkur Road,Chikkabanavara,13.0408407,77.5176053,False,False,True,0.056,0.0144,0.9036,0.0429,0.0262,High,0,0.0
FKID005953,others,Bellary Road 2,Yelahanka,13.1214286,77.6102279,False,False,True,0.0464,0.0461,0.9036,0.0862,0.0317,High,0,250.2
FKID005955,vehicle_breakdown,Magadi Road,Magadi Road,12.9757645,77.5644199,False,False,True,0.03,0.0174,0.9036,0.0429,0.0408,High,0,0.0
FKID005954,vehicle_breakdown,Magadi Road,Kamakshipalya,12.9862946,77.5223519,False,False,True,0.03,0.0274,0.9036,0.0429,0.0408,High,0,0.0
FKID005217,vehicle_breakdown,ORR North 2,Jalahalli,13.0415796,77.5464373,False,False,True,0.0288,0.0241,0.9036,0.0429,0.0426,High,0,0.0
FKID005956,procession,Non-corridor,Mico Layout,12.936177,77.6070675,False,False,True,0.3822,0.0142,0.9036,0.2639,0.121,Low,0,0.0
FKID005957,vehicle_breakdown,Non-corridor,Pulikeshinagar(F.Town),12.9939792,77.6182493,False,False,True,0.3822,0.0091,0.9036,0.0429,0.121,Low,0,0.0
FKID005958,vehicle_breakdown,Mysore Road,Ashok Nagar,12.9668244,77.6064478,False,False,True,0.0909,0.0209,0.9036,0.0429,0.1104,High,0,0.0
FKID005959,vehicle_breakdown,Old Madras Road,Cubbon Park,12.9766048,77.6098223,False,False,True,0.0322,0.0259,0.9036,0.0429,0.0456,High,0,0.0
FKID005960,vehicle_breakdown,Old Madras Road,Cubbon Park,12.9758856,77.610114,False,False,True,0.0322,0.0259,0.9036,0.0429,0.0456,High,0,0.0
FKID005961,vehicle_breakdown,Non-corridor,Wilson Garden,12.9448383,77.597145,False,False,True,0.3822,0.0128,0.9036,0.0429,0.121,Low,0,40.87
FKID005962,vehicle_breakdown,Tumkur Road,Yeshwanthpura,13.0186649,77.5576997,False,False,True,0.056,0.0343,0.9036,0.0429,0.0262,High,0,0.0
FKID005963,others,Hennur Main Road,Hennuru,13.0413108,77.6221663,False,False,True,0.0117,0.0338,0.9036,0.0862,0.0625,High,0,37391.9
FKID004589,vehicle_breakdown,ORR East 1,HSR Layout,12.9193469,77.6429512,False,False,False,0.0299,0.0142,0.9036,0.0429,0.0738,High,0,89.76
FKID004592,vehicle_breakdown,Non-corridor,Rajajinagar,13.0112933,77.52895,False,False,False,0.3822,0.0127,0.9036,0.0429,0.121,Low,0,0.0
FKID005964,vehicle_breakdown,Non-corridor,Rajajinagar,13.0218824,77.5328228,False,False,False,0.3822,0.0127,0.9036,0.0429,0.121,Low,0,50.33
FKID005965,vehicle_breakdown,Bellary Road 2,Yelahanka,13.1217116,77.6112022,False,False,False,0.0464,0.0461,0.9036,0.0429,0.0317,High,0,68.17
FKID005966,road_conditions,Non-corridor,Ashok Nagar,12.961624,77.5945677,False,False,False,0.3822,0.0209,0.9036,0.1235,0.121,Low,0,0.0
FKID005967,road_conditions,Non-corridor,Halasuru Gate,12.9618712,77.5943371,False,False,False,0.3822,0.0363,0.9036,0.1235,0.121,Low,0,19842.02
FKID005968,road_conditions,Non-corridor,Halasuru Gate,12.9621012,77.5942952,False,False,False,0.3822,0.0363,0.9036,0.1235,0.121,Low,0,19839.93
FKID005969,road_conditions,Non-corridor,Halasuru Gate,12.9623069,77.5944512,False,False,False,0.3822,0.0363,0.9036,0.1235,0.121,Low,0,19838.51
FKID005970,vehicle_breakdown,Bellary Road 2,Yelahanka,13.0949315,77.597112,False,False,False,0.0464,0.0461,0.9036,0.0429,0.0317,High,0,103.64
FKID005971,vehicle_breakdown,Tumkur Road,Peenya,13.0391896,77.5181172,False,True,False,0.056,0.0218,0.9036,0.0429,0.0262,High,0,0.0
FKID005218,others,Non-corridor,Jnanabharathi,12.9329109,77.4883586,False,True,False,0.3822,0.0164,0.0004,0.0862,0.121,Low,0,19629.23
FKID005972,congestion,ORR North 1,Banaswadi,13.0238743,77.6432731,False,False,False,0.0336,0.03,0.9036,0.0441,0.08,High,1,0.0
FKID005973,vehicle_breakdown,Bellary Road 2,Yelahanka,13.076532,77.5928613,False,False,False,0.0464,0.0461,0.9036,0.0429,0.0317,High,0,0.0
FKID005974,vehicle_breakdown,Tumkur Road,Yeshwanthpura,13.0322132,77.5341335,False,True,False,0.056,0.0343,0.9036,0.0429,0.0262,High,0,0.0
FKID005975,others,Non-corridor,Vijayanagara,12.9995155,77.5408225,False,True,False,0.3822,0.0071,0.9036,0.0862,0.121,Low,0,27.79
FKID005976,others,Non-corridor,Upparpet,12.9798234,77.5727234,False,True,False,0.3822,0.0077,0.9036,0.0862,0.121,Low,0,54.74
FKID004600,vehicle_breakdown,ORR North 2,Yeshwanthpura,13.0370812,77.5418374,False,True,False,0.0288,0.0343,0.9036,0.0429,0.0426,High,0,70.69
FKID005977,accident,Tumkur Road,Peenya,13.0393213,77.5195841,False,True,False,0.056,0.0218,0.9036,0.0301,0.0262,High,0,36.67
FKID005979,vehicle_breakdown,Old Airport Road,HAL Old Airport,12.958055,77.668315,False,True,False,0.0093,0.0442,0.9036,0.0429,0.0789,High,0,5.84
FKID005978,vehicle_breakdown,Old Airport Road,Jeevanbheemanagar,12.9593112,77.6549544,False,True,False,0.0093,0.0155,0.9036,0.0429,0.0789,High,0,0.0
FKID005980,vehicle_breakdown,Non-corridor,Wilson Garden,12.9429577,77.5973088,False,True,False,0.3822,0.0128,0.9036,0.0429,0.121,Low,0,0.0
FKID004596,vehicle_breakdown,Non-corridor,Yeshwanthpura,13.03484,77.557342,False,True,False,0.3822,0.0343,0.9036,0.0429,0.121,Low,0,86.91
FKID004597,construction,ORR East 2,HAL Old Airport,12.9695647,77.7006957,False,True,False,0.0229,0.0442,0.9036,0.2646,0.016,High,0,726.91
FKID005981,pot_holes,Varthur Road,HAL Old Airport,12.9551503,77.7008913,False,False,False,0.0094,0.0442,0.9036,0.0242,0.1169,High,0,8942.39
FKID004601,others,Non-corridor,Kodigehalli,13.0345827,77.5755233,False,False,False,0.3822,0.0333,0.9036,0.0862,0.121,Low,0,44.66
FKID005982,water_logging,Hosur Road,HSR Layout,12.9078967,77.62906,False,False,False,0.0365,0.0142,0.9036,0.0852,0.057,High,0,0.0
